#{"t_start": 1587284672.9229782, "env_id": "DronePathComplex-v0"}
r,l,t
473,3473,4668.594743
22,191,4670.470178
25,193,4672.376241
77,1100,4700.994499
324,3417,4740.273843
156,1008,4751.911385
583,4193,4818.221457
240,2000,4841.024107
455,3792,4893.11597
235,2046,4916.354315
25,198,4918.111355
77,498,4923.891044
689,6359,5005.867984
234,1652,5043.310608
339,2864,5076.683617
143,960,5088.25373
137,966,5099.278698
259,1748,5137.985455
838,7856,5245.952566
76,750,5254.305504
88,938,5265.236234
254,2695,5304.453258
393,1708,5324.617431
45,482,5330.136825
303,2417,5357.148226
58,970,5373.084143
372,2581,5403.823827
97,641,5411.205436
143,1076,5424.66896
71,518,5430.789607
77,902,5440.342353
688,6240,5519.606065
128,1909,5571.31558
255,1910,5594.011658
355,2902,5630.286066
210,2666,5687.841069
59,1358,5703.965047
102,659,5711.398274
100,1163,5724.14512
31,254,5727.831377
101,486,5746.557309
226,2270,5772.892072
40,677,5780.465426
212,2738,5813.05125
396,3967,5871.947911
92,727,5880.875309
153,1228,5893.973404
115,1117,5926.341043
596,6481,6008.917818
568,5412,6071.360954
79,470,6093.217588
181,1005,6105.010909
67,525,6111.293686
124,843,6119.924859
87,512,6125.672119
26,167,6128.363037
270,1667,6146.838119
374,3139,6190.938184
1000,8158,6287.188287
27,169,6288.983828
753,5088,6370.63778
460,2925,6404.393194
581,5054,6466.890842
327,2290,6501.282146
1000,5446,6563.962288
39,299,6585.761636
85,543,6592.110258
26,175,6594.944287
130,1007,6606.423921
25,179,6608.150167
1000,7763,6717.782181
29,231,6721.037585
279,3003,6783.911403
286,2416,6810.338817
85,528,6816.186279
1000,6855,6899.952013
27,167,6901.48175
28,183,6903.264605
329,2712,6946.596434
110,1020,6962.292398
56,328,6965.307832
530,4068,7016.879737
871,8113,7121.561086
56,502,7129.612203
25,182,7131.39865
74,490,7137.175384
21,171,7139.984038
605,4719,7201.669392
60,412,7206.676938
31,225,7208.74171
327,2220,7235.54568
87,593,7244.804181
24,180,7246.59497
50,350,7251.0676
473,4066,7306.483887
552,5371,7380.681156
26,175,7383.400139
24,185,7385.0671
59,389,7389.72751
25,178,7391.515313
636,4603,7460.780469
23,176,7462.533698
59,409,7467.662472
23,172,7469.458971
106,858,7480.508716
353,2554,7510.1219
24,178,7537.396791
767,5219,7597.56409
496,3349,7645.634499
26,204,7648.676269
83,435,7652.793769
204,1458,7670.211323
238,1698,7693.981089
26,179,7700.390218
82,580,7706.95922
419,3079,7742.043576
22,239,7745.503233
26,178,7747.376273
26,211,7749.34167
53,427,7754.368366
280,2270,7786.4659
513,4476,7840.150403
109,1146,7859.155779
564,4464,7909.504862
1000,8495,8023.530156
67,473,8029.334984
50,369,8034.124271
24,256,8036.667689
364,2600,8068.140053
306,2334,8103.095367
21,184,8104.85787
24,175,8106.496288
62,630,8114.435066
317,3523,8152.957983
536,4679,8211.879967
207,1835,8235.239784
23,217,8238.609709
25,206,8240.563084
25,207,8242.583368
89,1209,8270.312832
26,229,8272.503781
23,222,8275.664786
23,201,8277.60605
708,6700,8377.09821
69,556,8383.204271
87,746,8392.146333
25,177,8393.741081
22,211,8395.621305
749,5940,8469.2676
179,1077,8481.505822
115,1179,8494.055664
138,2123,8541.552099
23,203,8543.68104
983,10220,8687.381062
24,206,8689.225737
235,1704,8716.236293
893,8925,8834.168033
1000,8979,8964.011508
27,248,8966.308266
247,2130,8990.049406
53,453,8995.584882
549,5313,9066.486794
1000,12491,9227.393698
185,1714,9246.485374
152,1231,9261.205074
22,219,9263.175107
22,223,9266.337287
461,4543,9327.777189
294,5430,9402.925138
577,8596,9516.261328
354,4178,9576.704158
101,1691,9595.281247
200,2170,9648.962533
1000,14313,9857.798059
176,1712,9876.501478
926,13799,10066.28409
112,2581,10110.873569
480,6345,10200.091683
437,7484,10307.448434
1000,13720,10489.726764
23,229,10491.798729
78,1257,10542.534382
1000,13048,10736.055509
348,6481,10821.766887
687,12123,10992.544333
103,1409,11010.444709
1000,16860,11236.593957
1000,15557,11471.522918
1000,18442,11768.746848
1000,17729,12094.620556
39,4460,12148.678838
1000,18007,12476.250376
1000,19868,12812.231118
1000,19339,13146.509667
1000,19286,13474.02013
1000,17702,13775.132772
1000,18229,14068.229914
1000,19734,14504.256598
35,3100,14542.854691
1000,18976,14914.016626
849,20000,15330.661366
19,2026,15419.078136
977,20000,15869.891893
1000,19042,16283.956726
27,2588,16316.106887
1000,18629,16759.965339
23,2093,16866.765069
29,2310,16891.759326
890,20000,17401.264621
22,2758,17543.160781
1000,19499,18019.30794
